Price,Close,High,Low,Open,Volume
Ticker,^RUT,^RUT,^RUT,^RUT,^RUT
Date,,,,,
2005-04-14,591.9400024414062,603.6199951171875,591.9400024414062,602.5399780273438,2355040000
2005-04-15,580.780029296875,592.469970703125,579.6500244140625,591.9400024414062,2689960000
2005-04-18,585.3300170898438,586.77001953125,577.6599731445312,580.780029296875,2180670000
2005-04-19,594.9400024414062,594.9400024414062,585.3300170898438,585.3300170898438,2142700000
2005-04-20,584.9600219726562,595.9500122070312,584.9299926757812,594.9400024414062,2217050000
2005-04-21,598.97998046875,599.1400146484375,584.9600219726562,584.9600219726562,2308560000
2005-04-22,589.530029296875,598.97998046875,584.6400146484375,598.97998046875,2045880000
2005-04-25,596.4400024414062,596.4400024414062,589.530029296875,589.530029296875,1795030000
2005-04-26,587.6599731445312,598.3099975585938,587.4600219726562,596.4400024414062,1959740000
2005-04-27,587.1400146484375,590.5900268554688,580.6599731445312,587.6599731445312,2151520000
2005-04-28,575.02001953125,587.1400146484375,575.02001953125,587.1400146484375,2182270000
2005-04-29,579.3800048828125,579.72998046875,570.030029296875,575.02001953125,2362360000
2005-05-02,585.8599853515625,585.8599853515625,579.1900024414062,579.3800048828125,1980040000
2005-05-03,584.47998046875,589.260009765625,582.2000122070312,585.8599853515625,2167020000
2005-05-04,595.219970703125,595.260009765625,584.47998046875,584.47998046875,2306480000
2005-05-05,595.6400146484375,598.3300170898438,591.1400146484375,595.219970703125,1997100000
2005-05-06,596.52001953125,599.030029296875,594.5900268554688,595.6400146484375,1707200000
2005-05-09,602.9099731445312,602.9199829101562,594.2100219726562,596.52001953125,1857020000
2005-05-10,595.0399780273438,602.9099731445312,593.8599853515625,602.9099731445312,1889660000
2005-05-11,595.5700073242188,596.469970703125,588.4299926757812,595.0399780273438,1834970000
2005-05-12,586.8900146484375,597.3699951171875,585.6300048828125,595.5700073242188,1995290000
2005-05-13,582.02001953125,588.760009765625,578.1400146484375,586.8900146484375,2188590000
2005-05-16,591.7100219726562,591.7100219726562,582.02001953125,582.02001953125,1856860000
2005-05-17,595.27001953125,595.6500244140625,587.760009765625,591.7100219726562,1887260000
2005-05-18,607.8800048828125,607.8800048828125,595.27001953125,595.27001953125,2266320000
2005-05-19,610.4600219726562,611.0599975585938,606.9500122070312,607.8800048828125,1775860000
2005-05-20,609.4099731445312,610.5800170898438,605.47998046875,610.4600219726562,1631750000
2005-05-23,612.8699951171875,615.0800170898438,609.3800048828125,609.4099731445312,1681170000
2005-05-24,612.9500122070312,613.6900024414062,610.1400146484375,612.8699951171875,1681000000
2005-05-25,606.4000244140625,612.9500122070312,605.3300170898438,612.9500122070312,1742180000
2005-05-26,614.7000122070312,614.7000122070312,606.4000244140625,606.4000244140625,1654110000
2005-05-27,616.9000244140625,617.5900268554688,612.7000122070312,614.7000122070312,1381430000
2005-05-31,616.7100219726562,619.3900146484375,615.6799926757812,616.9000244140625,1840680000
2005-06-01,623.739990234375,624.8300170898438,616.7000122070312,616.7100219726562,1810100000
2005-06-02,625.239990234375,625.6799926757812,621.8400268554688,623.760009765625,1813790000
2005-06-03,620.2999877929688,626.3800048828125,619.1500244140625,625.239990234375,1627520000
2005-06-06,622.9400024414062,623.0800170898438,618.6900024414062,620.3099975585938,1547120000
2005-06-07,623.780029296875,630.9199829101562,622.9400024414062,622.9400024414062,1851370000
2005-06-08,620.469970703125,626.0499877929688,619.719970703125,623.780029296875,1715490000
2005-06-09,626.22998046875,626.2899780273438,617.22998046875,620.469970703125,1824120000
2005-06-10,626.3300170898438,627.6900024414062,624.4099731445312,626.22998046875,1664180000
2005-06-13,629.02001953125,630.4000244140625,624.6799926757812,626.3300170898438,1661350000
2005-06-14,634.3900146484375,634.3900146484375,628.27001953125,629.02001953125,1698150000
2005-06-15,637.1900024414062,637.1900024414062,629.9400024414062,634.3900146484375,1840440000
2005-06-16,644.030029296875,644.030029296875,636.8300170898438,637.1900024414062,1776040000
2005-06-17,644.1900024414062,648.1900024414062,642.0599975585938,644.030029296875,2407370000
2005-06-20,641.8400268554688,644.1900024414062,640.25,644.1900024414062,1714530000
2005-06-21,641.0399780273438,643.3099975585938,640.1900024414062,641.8400268554688,1720700000
2005-06-22,643.4500122070312,645.6400146484375,639.9299926757812,641.0399780273438,1823250000
2005-06-23,634.1199951171875,644.27001953125,634.0599975585938,643.4500122070312,2029920000
2005-06-24,630.4099731445312,634.1199951171875,625.8400268554688,634.1199951171875,2418800000
2005-06-27,628.3099975585938,630.4099731445312,625.8400268554688,630.4099731445312,1738620000
2005-06-28,641.47998046875,641.5499877929688,628.3099975585938,628.3099975585938,1772410000
2005-06-29,642.760009765625,643.239990234375,640.280029296875,641.47998046875,1769280000
2005-06-30,639.6599731445312,646.0399780273438,639.0999755859375,642.760009765625,2109490000
2005-07-01,643.0399780273438,643.0399780273438,638.9299926757812,639.6599731445312,1593820000
2005-07-05,653.22998046875,653.22998046875,641.8099975585938,643.0399780273438,1805820000
2005-07-06,648.27001953125,654.3200073242188,647.7999877929688,653.22998046875,1883470000
2005-07-07,649.2999877929688,649.530029296875,639.1199951171875,648.27001953125,1952440000
2005-07-08,662.1400146484375,662.6900024414062,649.2999877929688,649.2999877929688,1900810000
2005-07-11,671.739990234375,672.3200073242188,662.1400146484375,662.1400146484375,1846300000
2005-07-12,670.7899780273438,674.3300170898438,667.3499755859375,671.739990234375,1932010000
2005-07-13,667.6500244140625,671.280029296875,665.989990234375,670.7899780273438,1812500000
2005-07-14,663.02001953125,673.239990234375,662.1099853515625,667.6500244140625,2048710000
2005-07-15,663.739990234375,664.6699829101562,658.4000244140625,663.02001953125,1716400000
2005-07-18,658.5599975585938,663.739990234375,658.030029296875,663.739990234375,1582100000
2005-07-19,668.8599853515625,669.0700073242188,658.5599975585938,658.5599975585938,2041280000
2005-07-20,677.5599975585938,677.8699951171875,666.0900268554688,668.8599853515625,2063340000
2005-07-21,667.0999755859375,677.5599975585938,666.6699829101562,677.5599975585938,2129840000
2005-07-22,677.780029296875,677.780029296875,667.0999755859375,667.0999755859375,1766990000
2005-07-25,670.989990234375,679.5999755859375,670.4099731445312,677.780029296875,1717580000
2005-07-26,674.5800170898438,676.3699951171875,670.030029296875,670.989990234375,1934180000
2005-07-27,674.8800048828125,675.3599853515625,668.8200073242188,674.5800170898438,1945800000
2005-07-28,683.0399780273438,683.0499877929688,674.0999755859375,674.8800048828125,2001680000
2005-07-29,679.75,684.8099975585938,678.5999755859375,683.0399780273438,1789600000
2005-08-01,682.7999877929688,685.1799926757812,679.75,679.75,1716870000
2005-08-02,688.510009765625,688.510009765625,682.7999877929688,682.7999877929688,2043120000
2005-08-03,683.3800048828125,688.510009765625,682.6300048828125,688.510009765625,1999980000
2005-08-04,671.8400268554688,683.3800048828125,671.6199951171875,683.3800048828125,1981220000
2005-08-05,662.7899780273438,671.8400268554688,660.8099975585938,671.8400268554688,1930280000
2005-08-08,659.5999755859375,666.2999877929688,659.0900268554688,662.7899780273438,1804140000
2005-08-09,660.47998046875,663.219970703125,658.5499877929688,659.5999755859375,1897520000
2005-08-10,660.1599731445312,668.2000122070312,656.2899780273438,660.47998046875,2172320000
2005-08-11,666.3699951171875,666.3699951171875,659.239990234375,660.1599731445312,1941560000
2005-08-12,660.0,666.3699951171875,655.260009765625,666.3699951171875,1709300000
2005-08-15,665.6400146484375,667.22998046875,656.2899780273438,660.0,1562880000
2005-08-16,654.6099853515625,665.6400146484375,654.489990234375,665.6400146484375,1820410000
2005-08-17,654.8200073242188,658.3599853515625,652.4099731445312,654.6099853515625,1859150000
2005-08-18,651.1900024414062,654.8200073242188,648.8200073242188,654.8200073242188,1808170000
2005-08-19,652.510009765625,654.0999755859375,650.7100219726562,651.1900024414062,1558790000
2005-08-22,657.469970703125,657.469970703125,652.280029296875,652.510009765625,1621330000
2005-08-23,655.469970703125,658.6199951171875,652.2100219726562,657.469970703125,1678620000
2005-08-24,655.010009765625,662.3099975585938,652.72998046875,655.469970703125,1930800000
2005-08-25,657.7000122070312,659.1099853515625,654.989990234375,655.010009765625,1571110000
2005-08-26,648.6400146484375,657.7000122070312,648.010009765625,657.7000122070312,1541090000
2005-08-29,655.3200073242188,655.3200073242188,645.3800048828125,648.6400146484375,1599450000
2005-08-30,653.760009765625,655.3200073242188,650.3800048828125,655.3200073242188,1916470000
2005-08-31,666.510009765625,666.530029296875,652.72998046875,653.760009765625,2365510000
2005-09-01,668.4500122070312,670.52001953125,665.1900024414062,666.510009765625,2229860000
2005-09-02,663.3300170898438,668.7100219726562,662.280029296875,668.4500122070312,1640160000
2005-09-06,674.47998046875,674.489990234375,663.3300170898438,663.3300170898438,1932090000
2005-09-07,677.3200073242188,677.3200073242188,672.0499877929688,674.47998046875,2067700000
2005-09-08,673.469970703125,677.3200073242188,670.739990234375,677.3200073242188,1955380000
2005-09-09,678.0499877929688,678.0499877929688,673.469970703125,673.469970703125,1992560000
2005-09-12,680.8200073242188,682.489990234375,676.0999755859375,678.0499877929688,1938050000
2005-09-13,673.1300048828125,680.8200073242188,672.3800048828125,680.8200073242188,2082360000
2005-09-14,666.3499755859375,675.4600219726562,665.8599853515625,673.1300048828125,1986750000
2005-09-15,665.4199829101562,668.6199951171875,663.8699951171875,666.3499755859375,2079340000
2005-09-16,671.97998046875,671.989990234375,665.4199829101562,665.4199829101562,3152470000
2005-09-19,667.02001953125,672.4600219726562,666.0499877929688,671.97998046875,2076540000
2005-09-20,660.6300048828125,670.6900024414062,658.9500122070312,667.02001953125,2319250000
2005-09-21,649.9400024414062,660.6300048828125,649.9400024414062,660.6300048828125,2548150000
2005-09-22,651.1599731445312,652.8200073242188,644.739990234375,649.9400024414062,2424720000
2005-09-23,655.4600219726562,656.5599975585938,647.0700073242188,651.1599731445312,1973020000
2005-09-26,660.2000122070312,662.1400146484375,655.4600219726562,655.4600219726562,2022220000
2005-09-27,659.1699829101562,662.27001953125,654.7000122070312,660.2000122070312,1976270000
2005-09-28,656.0399780273438,660.02001953125,652.239990234375,659.1699829101562,2106980000
2005-09-29,665.030029296875,665.030029296875,653.239990234375,656.0399780273438,2176120000
2005-09-30,667.7999877929688,667.7999877929688,663.02001953125,665.030029296875,2097520000
2005-10-03,670.5499877929688,673.239990234375,667.75,667.7999877929688,2097490000
2005-10-04,663.8400268554688,674.1699829101562,663.8300170898438,670.5499877929688,2341420000
2005-10-05,644.97998046875,663.8400268554688,644.97998046875,663.8400268554688,2546780000
2005-10-06,639.4500122070312,648.5399780273438,633.3800048828125,644.97998046875,2792030000
2005-10-07,644.3300170898438,645.6400146484375,639.4500122070312,639.4500122070312,2126080000
2005-10-10,637.969970703125,645.6099853515625,637.3200073242188,644.3300170898438,2195990000
2005-10-11,630.0800170898438,642.0900268554688,630.0800170898438,637.969970703125,2299040000
2005-10-12,621.5700073242188,631.1300048828125,618.6799926757812,630.0800170898438,2491280000
2005-10-13,623.280029296875,624.0999755859375,614.760009765625,621.5700073242188,2351150000
2005-10-14,633.1500244140625,633.1500244140625,621.1599731445312,623.280029296875,2188940000
2005-10-17,633.3699951171875,635.8599853515625,626.739990234375,633.1500244140625,2054570000
2005-10-18,625.3599853515625,633.3699951171875,625.1900024414062,633.3699951171875,2197010000
2005-10-19,638.280029296875,638.280029296875,618.0599975585938,625.3599853515625,2703590000
2005-10-20,627.5399780273438,638.739990234375,623.1400146484375,638.280029296875,2617250000
2005-10-21,632.72998046875,636.260009765625,627.239990234375,627.5399780273438,2470920000
2005-10-24,646.5999755859375,646.5999755859375,632.72998046875,632.72998046875,2197790000
2005-10-25,642.72998046875,646.5999755859375,636.8200073242188,646.5999755859375,2312470000
2005-10-26,638.4099731445312,648.010009765625,637.3699951171875,642.72998046875,2467750000
2005-10-27,624.030029296875,638.4099731445312,623.5399780273438,638.4099731445312,2395370000
2005-10-28,635.3300170898438,635.5599975585938,624.030029296875,624.030029296875,2379400000
2005-10-31,646.6099853515625,648.260009765625,635.3300170898438,635.3300170898438,2567470000
2005-11-01,643.02001953125,646.6099853515625,640.1799926757812,646.6099853515625,2457850000
2005-11-02,657.0499877929688,657.0499877929688,642.8800048828125,643.02001953125,2648090000
2005-11-03,658.77001953125,663.9000244140625,656.5599975585938,657.0499877929688,2716630000
2005-11-04,658.1599731445312,660.1300048828125,653.2899780273438,658.77001953125,2050510000
2005-11-07,661.239990234375,663.0700073242188,656.3099975585938,658.1599731445312,1987580000
2005-11-08,656.22998046875,661.239990234375,654.6699829101562,661.239990234375,1965050000
2005-11-09,659.8300170898438,663.75,654.97998046875,656.22998046875,2214460000
2005-11-10,664.9299926757812,665.1400146484375,651.5,659.8099975585938,2378460000
2005-11-11,666.6599731445312,667.8200073242188,663.4299926757812,664.9299926757812,1773140000
2005-11-14,663.9299926757812,667.989990234375,661.5499877929688,666.6599731445312,1899780000
2005-11-15,656.22998046875,664.760009765625,655.280029296875,663.9299926757812,2359370000
2005-11-16,654.6400146484375,657.9400024414062,649.9199829101562,656.22998046875,2121580000
2005-11-17,667.1400146484375,667.1400146484375,654.6400146484375,654.6400146484375,2298040000
2005-11-18,672.219970703125,672.97998046875,667.1400146484375,667.1400146484375,2453290000
2005-11-21,678.9600219726562,679.3200073242188,669.0599975585938,672.219970703125,2117350000
2005-11-22,682.5499877929688,683.72998046875,676.6400146484375,678.9600219726562,2291420000
2005-11-23,683.1400146484375,686.219970703125,681.47998046875,682.5499877929688,1985400000
2005-11-25,683.5800170898438,684.1099853515625,681.5700073242188,683.1400146484375,724940000
2005-11-28,671.5,683.5800170898438,671.5,683.5800170898438,2016900000
2005-11-29,673.6900024414062,678.0599975585938,671.5,671.5,2268340000
2005-11-30,677.2899780273438,680.1799926757812,673.6900024414062,673.6900024414062,2374690000
2005-12-01,690.2100219726562,690.9099731445312,677.2899780273438,677.2899780273438,2614830000
2005-12-02,690.5700073242188,690.6400146484375,684.9500122070312,690.2100219726562,2125580000
2005-12-05,686.5700073242188,690.5700073242188,682.8900146484375,690.5700073242188,2325840000
2005-12-06,687.5800170898438,693.0999755859375,686.5700073242188,686.5700073242188,2110740000
2005-12-07,683.010009765625,688.2100219726562,681.0900268554688,687.5700073242188,2093830000
2005-12-08,685.219970703125,690.22998046875,680.5499877929688,683.010009765625,2178300000
2005-12-09,688.77001953125,689.8900146484375,682.9199829101562,685.219970703125,1896290000
2005-12-12,689.5399780273438,691.8400268554688,686.4099731445312,688.77001953125,1876550000
2005-12-13,689.030029296875,692.25,686.5800170898438,689.510009765625,2390020000
2005-12-14,690.5,693.6300048828125,687.6500244140625,689.030029296875,2145520000
2005-12-15,684.739990234375,691.0999755859375,681.1900024414062,690.5,2180590000
2005-12-16,683.0900268554688,687.1199951171875,682.1300048828125,684.739990234375,2584190000
2005-12-19,672.25,683.239990234375,671.6500244140625,683.0900268554688,2208810000
2005-12-20,672.780029296875,676.8599853515625,669.0399780273438,672.25,1996690000
2005-12-21,679.739990234375,681.9500122070312,672.780029296875,672.780029296875,2065170000
2005-12-22,684.0800170898438,684.1699829101562,679.5499877929688,679.739990234375,1888500000
2005-12-23,686.4400024414062,686.9500122070312,684.0800170898438,684.0800170898438,1285810000
2005-12-27,676.5800170898438,688.4000244140625,676.5700073242188,686.4400024414062,1540470000
2005-12-28,680.0800170898438,681.1799926757812,675.1400146484375,676.5800170898438,1422360000
2005-12-29,677.9600219726562,681.9500122070312,677.8200073242188,680.0800170898438,1382540000
2005-12-30,673.219970703125,677.9600219726562,670.8499755859375,677.9600219726562,1443500000
2006-01-03,684.0499877929688,685.22998046875,666.5800170898438,673.219970703125,2554570000
2006-01-04,689.25,690.1599731445312,683.4199829101562,684.0499877929688,2515330000
2006-01-05,691.77001953125,692.4099731445312,687.6599731445312,689.25,2433340000
2006-01-06,699.3900146484375,700.4400024414062,691.77001953125,691.77001953125,2446560000
2006-01-09,706.239990234375,708.0399780273438,699.3900146484375,699.3900146484375,2301490000
2006-01-10,710.989990234375,711.0,702.2100219726562,706.239990234375,2373080000
2006-01-11,711.1900024414062,711.1900024414062,705.5700073242188,710.989990234375,2406130000
2006-01-12,706.7899780273438,711.6799926757812,706.0399780273438,711.1900024414062,2318350000
2006-01-13,708.4400024414062,708.989990234375,705.5999755859375,706.7899780273438,2206510000
2006-01-17,703.6199951171875,708.4400024414062,700.6599731445312,708.4400024414062,2179970000
2006-01-18,703.780029296875,704.52001953125,698.5800170898438,703.6199951171875,2233200000
2006-01-19,714.9400024414062,715.7899780273438,703.780029296875,703.780029296875,2444020000
2006-01-20,704.5999755859375,716.530029296875,703.5700073242188,714.9400024414062,2845810000
2006-01-23,707.8200073242188,709.6799926757812,704.530029296875,704.5999755859375,2256070000
2006-01-24,718.02001953125,718.510009765625,707.8200073242188,707.8200073242188,2608720000
2006-01-25,716.4500122070312,720.2999877929688,713.1300048828125,718.02001953125,2617060000
2006-01-26,728.47998046875,728.5700073242188,716.4500122070312,716.4500122070312,2856780000
2006-01-27,732.219970703125,736.25,728.1500244140625,728.47998046875,2623620000
2006-01-30,730.8699951171875,734.010009765625,729.969970703125,732.219970703125,2282730000
2006-01-31,733.2000122070312,734.010009765625,726.7100219726562,730.8699951171875,2708310000
2006-02-01,735.47998046875,736.4500122070312,729.8900146484375,733.2000122070312,2589410000
2006-02-02,726.25,735.530029296875,721.9500122070312,735.47998046875,2565300000
2006-02-03,724.219970703125,729.2000122070312,720.3099975585938,726.25,2282210000
2006-02-06,727.8900146484375,727.8900146484375,720.4299926757812,724.219970703125,2132360000
2006-02-07,717.1799926757812,729.77001953125,716.8200073242188,727.8900146484375,2366370000
2006-02-08,721.1599731445312,722.2999877929688,713.8800048828125,717.1799926757812,2456860000
2006-02-09,718.1599731445312,727.489990234375,717.6099853515625,721.1599731445312,2441920000
2006-02-10,717.1300048828125,718.4199829101562,708.8300170898438,718.1599731445312,2290050000
2006-02-13,710.530029296875,717.1300048828125,708.510009765625,717.1300048828125,1850080000
2006-02-14,719.7000122070312,721.6199951171875,708.1199951171875,710.530029296875,2437940000
2006-02-15,725.0999755859375,725.0999755859375,716.6599731445312,719.7000122070312,2317590000
2006-02-16,731.9199829101562,731.9199829101562,725.0999755859375,725.0999755859375,2251490000
2006-02-17,730.9400024414062,733.260009765625,727.969970703125,731.9199829101562,2128260000
2006-02-21,726.780029296875,733.3300170898438,723.7100219726562,730.9400024414062,2104320000
2006-02-22,733.530029296875,734.0,725.1199951171875,726.780029296875,2222380000
2006-02-23,732.4500122070312,736.6199951171875,728.72998046875,733.530029296875,2144210000
2006-02-24,736.5999755859375,737.2100219726562,729.4600219726562,732.4500122070312,1933010000
2006-02-27,740.6300048828125,742.77001953125,736.5999755859375,736.5999755859375,1975320000
2006-02-28,730.6400146484375,740.6300048828125,729.1500244140625,740.6300048828125,2370860000
2006-03-01,742.3499755859375,742.3499755859375,730.6400146484375,730.6400146484375,2308320000
2006-03-02,740.1599731445312,743.0399780273438,735.9500122070312,742.3499755859375,2494590000
2006-03-03,738.4400024414062,745.1799926757812,736.52001953125,740.1599731445312,2152950000
2006-03-06,731.1599731445312,738.9400024414062,728.8900146484375,738.4400024414062,2280190000
2006-03-07,721.0599975585938,731.1599731445312,719.1699829101562,731.1599731445312,2268050000
2006-03-08,721.8400268554688,723.7999877929688,713.6199951171875,721.0599975585938,2442870000
2006-03-09,718.280029296875,726.4199829101562,717.6300048828125,721.8400268554688,2140110000
2006-03-10,726.3400268554688,726.3400268554688,714.8599853515625,718.280029296875,2123450000
2006-03-13,728.0399780273438,734.25,726.3400268554688,726.3400268554688,2070330000
2006-03-14,736.0999755859375,736.1199951171875,724.969970703125,728.0399780273438,2165270000
2006-03-15,742.9400024414062,742.9400024414062,734.9500122070312,736.0999755859375,2293000000
2006-03-16,743.7899780273438,748.3499755859375,742.9400024414062,742.9400024414062,2292180000
2006-03-17,746.0900268554688,746.75,741.739990234375,743.7899780273438,2549620000
2006-03-20,745.6199951171875,747.1599731445312,741.739990234375,746.0900268554688,1976830000
2006-03-21,736.0999755859375,749.5999755859375,735.469970703125,745.6199951171875,2147370000
2006-03-22,744.8499755859375,745.6799926757812,733.6900024414062,736.0999755859375,2039810000
2006-03-23,747.5999755859375,747.6300048828125,742.010009765625,744.8499755859375,1980940000
2006-03-24,753.8300170898438,753.8699951171875,747.2999877929688,747.5999755859375,2326070000
2006-03-27,754.030029296875,754.3200073242188,750.3300170898438,753.8300170898438,2029700000
2006-03-28,751.27001953125,757.9099731445312,749.3099975585938,754.030029296875,2148580000
2006-03-29,764.1699829101562,764.1699829101562,751.27001953125,751.27001953125,2143540000
2006-03-30,762.5900268554688,767.1599731445312,759.260009765625,764.1699829101562,2294560000
2006-03-31,765.1400146484375,765.1400146484375,759.0399780273438,762.5900268554688,2236710000
2006-04-03,759.219970703125,768.97998046875,758.6599731445312,765.239990234375,2494080000
2006-04-04,762.3200073242188,764.5399780273438,756.760009765625,759.219970703125,2147660000
2006-04-05,766.260009765625,766.7899780273438,758.510009765625,762.3200073242188,2420020000
2006-04-06,766.22998046875,767.0800170898438,761.1500244140625,766.260009765625,2281680000
2006-04-07,756.1300048828125,771.5399780273438,754.5800170898438,766.22998046875,2082470000
2006-04-10,752.9500122070312,759.2000122070312,750.8900146484375,756.1300048828125,1898320000
2006-04-11,742.1099853515625,755.3900146484375,740.239990234375,752.9500122070312,2232880000
2006-04-12,747.77001953125,748.3300170898438,741.5499877929688,742.1099853515625,1938100000
2006-04-13,751.1099853515625,753.6300048828125,743.4600219726562,747.77001953125,1891940000
2006-04-17,749.469970703125,754.0800170898438,744.72998046875,751.1099853515625,1794650000
2006-04-18,769.8099975585938,770.0499877929688,749.4500122070312,749.4500122070312,2595440000
2006-04-19,778.4199829101562,778.4199829101562,768.489990234375,769.8099975585938,2447310000
2006-04-20,774.6699829101562,778.4199829101562,768.0999755859375,778.4199829101562,2512920000
2006-04-21,772.1199951171875,778.5700073242188,768.2999877929688,774.6699829101562,2392630000
2006-04-24,766.1400146484375,772.1199951171875,763.0499877929688,772.1199951171875,2117330000
2006-04-25,764.8200073242188,767.4500122070312,760.3200073242188,766.1400146484375,2366380000
2006-04-26,765.22998046875,771.8599853515625,763.5599975585938,764.8200073242188,2502690000
2006-04-27,761.4000244140625,771.0499877929688,755.260009765625,765.22998046875,2772010000
2006-04-28,764.5399780273438,767.760009765625,758.1300048828125,761.4000244140625,2419920000
2006-05-01,761.1199951171875,770.8200073242188,760.3200073242188,764.5399780273438,2437040000
2006-05-02,767.6099853515625,767.6099853515625,759.9099731445312,761.1199951171875,2403470000
2006-05-03,767.72998046875,769.3900146484375,762.22998046875,767.6099853515625,2395230000
2006-05-04,774.719970703125,774.7899780273438,767.72998046875,767.72998046875,2431450000
